|         261 | DEANNA      | BYRD         |
|         556 | ARMANDO     | GRUBER       |
|         556 | ARMANDO     | GRUBER       |
|         556 | ARMANDO     | GRUBER       |
|         556 | ARMANDO     | GRUBER       |
|         556 | ARMANDO     | GRUBER       |
|         556 | ARMANDO     | GRUBER       |
|         556 | ARMANDO     | GRUBER       |
|         556 | ARMANDO     | GRUBER       |
|         556 | ARMANDO     | GRUBER       |
|         556 | ARMANDO     | GRUBER       |
|         556 | ARMANDO     | GRUBER       |
|         556 | ARMANDO     | GRUBER       |
|         556 | ARMANDO     | GRUBER       |
|         557 | FELIX       | GAFFNEY      |
|         557 | FELIX       | GAFFNEY      |
|         557 | FELIX       | GAFFNEY      |
|         557 | FELIX       | GAFFNEY      |
|         557 | FELIX       | GAFFNEY      |
|         557 | FELIX       | GAFFNEY      |
|         557 | FELIX       | GAFFNEY      |
|         557 | FELIX       | GAFFNEY      |
|         557 | FELIX       | GAFFNEY      |
|         557 | FELIX       | GAFFNEY      |
|         557 | FELIX       | GAFFNEY      |
|         557 | FELIX       | GAFFNEY      |
|         557 | FELIX       | GAFFNEY      |
|         557 | FELIX       | GAFFNEY      |
|         557 | FELIX       | GAFFNEY      |
|         557 | FELIX       | GAFFNEY      |
|         557 | FELIX       | GAFFNEY      |
|         557 | FELIX       | GAFFNEY      |
|         557 | FELIX       | GAFFNEY      |
|         557 | FELIX       | GAFFNEY      |
|         557 | FELIX       | GAFFNEY      |
|         557 | FELIX       | GAFFNEY      |
|         557 | FELIX       | GAFFNEY      |
|         557 | FELIX       | GAFFNEY      |
|         558 | JIMMIE      | EGGLESTON    |
|         558 | JIMMIE      | EGGLESTON    |
|         558 | JIMMIE      | EGGLESTON    |
|         558 | JIMMIE      | EGGLESTON    |
|         558 | JIMMIE      | EGGLESTON    |
|         558 | JIMMIE      | EGGLESTON    |
|         558 | JIMMIE      | EGGLESTON    |
|         558 | JIMMIE      | EGGLESTON    |
|         558 | JIMMIE      | EGGLESTON    |
|         558 | JIMMIE      | EGGLESTON    |
|         558 | JIMMIE      | EGGLESTON    |
|         558 | JIMMIE      | EGGLESTON    |
|         558 | JIMMIE      | EGGLESTON    |
|         558 | JIMMIE      | EGGLESTON    |
|         558 | JIMMIE      | EGGLESTON    |
|         558 | JIMMIE      | EGGLESTON    |
|         558 | JIMMIE      | EGGLESTON    |
|         558 | JIMMIE      | EGGLESTON    |
|         558 | JIMMIE      | EGGLESTON    |
|         558 | JIMMIE      | EGGLESTON    |
|         558 | JIMMIE      | EGGLESTON    |
|         558 | JIMMIE      | EGGLESTON    |
|         558 | JIMMIE      | EGGLESTON    |
|         558 | JIMMIE      | EGGLESTON    |
|         558 | JIMMIE      | EGGLESTON    |
|         558 | JIMMIE      | EGGLESTON    |
|         558 | JIMMIE      | EGGLESTON    |
|         558 | JIMMIE      | EGGLESTON    |
|         559 | EVERETT     | BANDA        |
|         559 | EVERETT     | BANDA        |
|         559 | EVERETT     | BANDA        |
|         559 | EVERETT     | BANDA        |
|         559 | EVERETT     | BANDA        |
|         559 | EVERETT     | BANDA        |
|         559 | EVERETT     | BANDA        |
|         559 | EVERETT     | BANDA        |
|         559 | EVERETT     | BANDA        |
|         559 | EVERETT     | BANDA        |
|         559 | EVERETT     | BANDA        |
|         559 | EVERETT     | BANDA        |
|         559 | EVERETT     | BANDA        |
|         559 | EVERETT     | BANDA        |
|         559 | EVERETT     | BANDA        |
|         559 | EVERETT     | BANDA        |
|         559 | EVERETT     | BANDA        |
|         559 | EVERETT     | BANDA        |
|         559 | EVERETT     | BANDA        |
|         559 | EVERETT     | BANDA        |
|         559 | EVERETT     | BANDA        |
|         559 | EVERETT     | BANDA        |
|         559 | EVERETT     | BANDA        |
|         559 | EVERETT     | BANDA        |
|         559 | EVERETT     | BANDA        |
|         559 | EVERETT     | BANDA        |
|         559 | EVERETT     | BANDA        |
|         559 | EVERETT     | BANDA        |
|         560 | JORDAN      | ARCHULETA    |
|         560 | JORDAN      | ARCHULETA    |
|         560 | JORDAN      | ARCHULETA    |
|         560 | JORDAN      | ARCHULETA    |
|         560 | JORDAN      | ARCHULETA    |
|         560 | JORDAN      | ARCHULETA    |
|         560 | JORDAN      | ARCHULETA    |
|         560 | JORDAN      | ARCHULETA    |
|         560 | JORDAN      | ARCHULETA    |
|         560 | JORDAN      | ARCHULETA    |
|         560 | JORDAN      | ARCHULETA    |
|         560 | JORDAN      | ARCHULETA    |
|         560 | JORDAN      | ARCHULETA    |
|         560 | JORDAN      | ARCHULETA    |
|         560 | JORDAN      | ARCHULETA    |
|         560 | JORDAN      | ARCHULETA    |
|         560 | JORDAN      | ARCHULETA    |
|         560 | JORDAN      | ARCHULETA    |
|         560 | JORDAN      | ARCHULETA    |
|         560 | JORDAN      | ARCHULETA    |
|         560 | JORDAN      | ARCHULETA    |
|         560 | JORDAN      | ARCHULETA    |
|         560 | JORDAN      | ARCHULETA    |
|         560 | JORDAN      | ARCHULETA    |
|         560 | JORDAN      | ARCHULETA    |
|         560 | JORDAN      | ARCHULETA    |
|         560 | JORDAN      | ARCHULETA    |
|         560 | JORDAN      | ARCHULETA    |
|         560 | JORDAN      | ARCHULETA    |
|         560 | JORDAN      | ARCHULETA    |
|         561 | IAN         | STILL        |
|         561 | IAN         | STILL        |
|         561 | IAN         | STILL        |
|         561 | IAN         | STILL        |
|         561 | IAN         | STILL        |
|         561 | IAN         | STILL        |
|         561 | IAN         | STILL        |
|         561 | IAN         | STILL        |
|         561 | IAN         | STILL        |
|         561 | IAN         | STILL        |
|         561 | IAN         | STILL        |
|         561 | IAN         | STILL        |
|         561 | IAN         | STILL        |
|         561 | IAN         | STILL        |
|         561 | IAN         | STILL        |
|         561 | IAN         | STILL        |
|         561 | IAN         | STILL        |
|         561 | IAN         | STILL        |
|         561 | IAN         | STILL        |
|         561 | IAN         | STILL        |
|         561 | IAN         | STILL        |
|         561 | IAN         | STILL        |
|         561 | IAN         | STILL        |
|         561 | IAN         | STILL        |
|         561 | IAN         | STILL        |
|         561 | IAN         | STILL        |
|         561 | IAN         | STILL        |
|         562 | WALLACE     | SLONE        |
|         562 | WALLACE     | SLONE        |
|         562 | WALLACE     | SLONE        |
|         562 | WALLACE     | SLONE        |
|         562 | WALLACE     | SLONE        |
|         562 | WALLACE     | SLONE        |
|         562 | WALLACE     | SLONE        |
|         562 | WALLACE     | SLONE        |
|         562 | WALLACE     | SLONE        |
|         562 | WALLACE     | SLONE        |
|         562 | WALLACE     | SLONE        |
|         562 | WALLACE     | SLONE        |
|         562 | WALLACE     | SLONE        |
|         562 | WALLACE     | SLONE        |
|         562 | WALLACE     | SLONE        |
|         562 | WALLACE     | SLONE        |
|         562 | WALLACE     | SLONE        |
|         562 | WALLACE     | SLONE        |
|         562 | WALLACE     | SLONE        |
|         562 | WALLACE     | SLONE        |
|         562 | WALLACE     | SLONE        |
|         562 | WALLACE     | SLONE        |
|         562 | WALLACE     | SLONE        |
|         562 | WALLACE     | SLONE        |
|         562 | WALLACE     | SLONE        |
|         563 | KEN         | PREWITT      |
|         563 | KEN         | PREWITT      |
|         563 | KEN         | PREWITT      |
|         563 | KEN         | PREWITT      |
|         563 | KEN         | PREWITT      |
|         563 | KEN         | PREWITT      |
|         563 | KEN         | PREWITT      |
|         563 | KEN         | PREWITT      |
|         563 | KEN         | PREWITT      |
|         563 | KEN         | PREWITT      |
|         563 | KEN         | PREWITT      |
|         563 | KEN         | PREWITT      |
|         563 | KEN         | PREWITT      |
|         563 | KEN         | PREWITT      |
|         563 | KEN         | PREWITT      |
|         563 | KEN         | PREWITT      |
|         563 | KEN         | PREWITT      |
|         563 | KEN         | PREWITT      |
|         563 | KEN         | PREWITT      |
|         563 | KEN         | PREWITT      |
|         563 | KEN         | PREWITT      |
|         563 | KEN         | PREWITT      |
|         563 | KEN         | PREWITT      |
|         563 | KEN         | PREWITT      |
|         563 | KEN         | PREWITT      |
|         563 | KEN         | PREWITT      |
|         563 | KEN         | PREWITT      |
|         563 | KEN         | PREWITT      |
|         563 | KEN         | PREWITT      |
|         564 | BOB         | PFEIFFER     |
|         564 | BOB         | PFEIFFER     |
|         564 | BOB         | PFEIFFER     |
|         564 | BOB         | PFEIFFER     |
|         564 | BOB         | PFEIFFER     |
|         564 | BOB         | PFEIFFER     |
|         564 | BOB         | PFEIFFER     |
|         564 | BOB         | PFEIFFER     |
|         564 | BOB         | PFEIFFER     |
|         564 | BOB         | PFEIFFER     |
|         564 | BOB         | PFEIFFER     |
|         564 | BOB         | PFEIFFER     |
|         564 | BOB         | PFEIFFER     |
|         564 | BOB         | PFEIFFER     |
|         564 | BOB         | PFEIFFER     |
|         564 | BOB         | PFEIFFER     |
|         564 | BOB         | PFEIFFER     |
|         564 | BOB         | PFEIFFER     |
|         564 | BOB         | PFEIFFER     |
|         564 | BOB         | PFEIFFER     |
|         564 | BOB         | PFEIFFER     |
|         564 | BOB         | PFEIFFER     |
|         564 | BOB         | PFEIFFER     |
|         564 | BOB         | PFEIFFER     |
|         565 | JAIME       | NETTLES      |
|         565 | JAIME       | NETTLES      |
|         565 | JAIME       | NETTLES      |
|         565 | JAIME       | NETTLES      |
|         565 | JAIME       | NETTLES      |
|         565 | JAIME       | NETTLES      |
|         565 | JAIME       | NETTLES      |
|         565 | JAIME       | NETTLES      |
|         565 | JAIME       | NETTLES      |
|         565 | JAIME       | NETTLES      |
|         565 | JAIME       | NETTLES      |
|         565 | JAIME       | NETTLES      |
|         565 | JAIME       | NETTLES      |
|         565 | JAIME       | NETTLES      |
|         565 | JAIME       | NETTLES      |
|         565 | JAIME       | NETTLES      |
|         565 | JAIME       | NETTLES      |
|         565 | JAIME       | NETTLES      |
|         565 | JAIME       | NETTLES      |
|         565 | JAIME       | NETTLES      |
|         565 | JAIME       | NETTLES      |
|         565 | JAIME       | NETTLES      |
|         565 | JAIME       | NETTLES      |
|         565 | JAIME       | NETTLES      |
|         565 | JAIME       | NETTLES      |
|         565 | JAIME       | NETTLES      |
|         565 | JAIME       | NETTLES      |
|         565 | JAIME       | NETTLES      |
|         565 | JAIME       | NETTLES      |
|         566 | CASEY       | MENA         |
|         566 | CASEY       | MENA         |
|         566 | CASEY       | MENA         |
|         566 | CASEY       | MENA         |
|         566 | CASEY       | MENA         |
|         566 | CASEY       | MENA         |
|         566 | CASEY       | MENA         |
|         566 | CASEY       | MENA         |
|         566 | CASEY       | MENA         |
|         566 | CASEY       | MENA         |
|         566 | CASEY       | MENA         |
|         566 | CASEY       | MENA         |
|         566 | CASEY       | MENA         |
|         566 | CASEY       | MENA         |
|         566 | CASEY       | MENA         |
|         566 | CASEY       | MENA         |
|         566 | CASEY       | MENA         |
|         566 | CASEY       | MENA         |
